131 	Avg Reward:  0.121826171875 	 Loss:  0.4705406427383423 	 Wins:  0.3853564547206166 	 Epsilon:  0.6561000000000001
132 	Avg Reward:  0.140625 	 Loss:  0.46955743432044983 	 Wins:  0.2032520325203252 	 Epsilon:  0.6561000000000001
133 	Avg Reward:  0.151123046875 	 Loss:  0.4726898670196533 	 Wins:  0.4175365344467641 	 Epsilon:  0.6561000000000001
134 	Avg Reward:  0.152587890625 	 Loss:  0.4844469428062439 	 Wins:  0.4192872117400419 	 Epsilon:  0.6561000000000001
135 	Avg Reward:  0.14697265625 	 Loss:  0.47253409028053284 	 Wins:  0.6172839506172839 	 Epsilon:  0.6561000000000001
136 	Avg Reward:  0.13037109375 	 Loss:  0.4772060513496399 	 Wins:  0.1976284584980237 	 Epsilon:  0.6561000000000001
137 	Avg Reward:  0.1396484375 	 Loss:  0.48394930362701416 	 Wins:  0.6048387096774194 	 Epsilon:  0.6561000000000001
138 	Avg Reward:  0.12890625 	 Loss:  0.46795889735221863 	 Wins:  0.78125 	 Epsilon:  0.6561000000000001
139 	Avg Reward:  0.132568359375 	 Loss:  0.47262343764305115 	 Wins:  0.1988071570576541 	 Epsilon:  0.6561000000000001
140 	Avg Reward:  0.150146484375 	 Loss:  0.4783901870250702 	 Wins:  0.20876826722338204 	 Epsilon:  0.6561000000000001
141 	Avg Reward:  0.1455078125 	 Loss:  0.4721968472003937 	 Wins:  0.6147540983606558 	 Epsilon:  0.6561000000000001
142 	Avg Reward:  0.15087890625 	 Loss:  0.4773692488670349 	 Wins:  0.20920502092050208 	 Epsilon:  0.6561000000000001
143 	Avg Reward:  0.148681640625 	 Loss:  0.4729439914226532 	 Wins:  0.2079002079002079 	 Epsilon:  0.6561000000000001
144 	Avg Reward:  0.127197265625 	 Loss:  0.4834235608577728 	 Wins:  0.0 	 Epsilon:  0.6561000000000001
145 	Avg Reward:  0.14990234375 	 Loss:  0.47553396224975586 	 Wins:  0.6224066390041494 	 Epsilon:  0.6561000000000001
